Date,State,Region,Retail & recreation,Grocery & pharmacy,Parks,Transit stations,Workplaces,Residential
2020-03-29,Missouri,Warren County,-25.0,-5.0,,-4.0,-26.0,16.0
2020-03-29,Missouri,Washington County,-9.0,-9.0,,,-14.0,
2020-03-29,Missouri,Wayne County,-21.0,6.0,,,-29.0,
2020-03-29,Missouri,Webster County,-1.0,-13.0,,-38.0,-31.0,16.0
2020-03-29,Missouri,Wright County,-27.0,2.0,,,-19.0,
2020-03-29,Montana,Total,-51.0,-25.0,28.0,-37.0,-37.0,10.0
2020-03-29,Montana,Beaverhead County,-31.0,-11.0,,,-31.0,
2020-03-29,Montana,Big Horn County,-51.0,-7.0,,-13.0,-28.0,
2020-03-29,Montana,Blaine County,,,,,-41.0,
2020-03-29,Montana,Broadwater County,-62.0,-3.0,,,-33.0,
2020-03-29,Montana,Carbon County,-63.0,-30.0,,,-45.0,
2020-03-29,Montana,Cascade County,-48.0,-26.0,-22.0,-70.0,-32.0,12.0
2020-03-29,Montana,Custer County,-48.0,,,,-28.0,
2020-03-29,Montana,Dawson County,-60.0,-7.0,,,-23.0,
2020-03-29,Montana,Deer Lodge County,-57.0,-26.0,,,-31.0,
2020-03-29,Montana,Fergus County,-45.0,-31.0,,,-32.0,
2020-03-29,Montana,Flathead County,-53.0,-29.0,-35.0,-50.0,-42.0,10.0
2020-03-29,Montana,Gallatin County,-63.0,-39.0,61.0,-66.0,-51.0,12.0
2020-03-29,Montana,Glacier County,-71.0,-28.0,,,-45.0,
2020-03-29,Montana,Hill County,-42.0,-4.0,,,-24.0,
2020-03-29,Montana,Jefferson County,-69.0,,,,-36.0,
2020-03-29,Montana,Lake County,-41.0,-22.0,,,-31.0,1.0
2020-03-29,Montana,Lewis and Clark County,-51.0,-34.0,19.0,,-37.0,18.0
2020-03-29,Montana,Lincoln County,-79.0,-29.0,,,-38.0,
2020-03-29,Montana,Madison County,-100.0,,-42.0,,-44.0,
2020-03-29,Montana,Mineral County,,-54.0,,,-38.0,
2020-03-29,Montana,Missoula County,-55.0,-30.0,31.0,-28.0,-36.0,11.0
2020-03-29,Montana,Park County,-54.0,-29.0,,,-44.0,
2020-03-29,Montana,Pondera County,-53.0,,,,,
2020-03-29,Montana,Powell County,,,,,-30.0,
2020-03-29,Montana,Ravalli County,-49.0,-20.0,,,-39.0,11.0
2020-03-29,Montana,Richland County,-36.0,-22.0,,,-41.0,
2020-03-29,Montana,Roosevelt County,-25.0,-20.0,,,-42.0,
2020-03-29,Montana,Rosebud County,,,,,-30.0,
2020-03-29,Montana,Sanders County,-62.0,-27.0,,,-36.0,
2020-03-29,Montana,Silver Bow County,-45.0,-15.0,,-20.0,-37.0,13.0
2020-03-29,Montana,Stillwater County,-47.0,,,-4.0,-33.0,
2020-03-29,Montana,Teton County,,,,,-38.0,
2020-03-29,Montana,Valley County,-64.0,,,,-28.0,
2020-03-29,Montana,Yellowstone County,-49.0,-21.0,114.0,-45.0,-32.0,8.0
2020-03-29,Nebraska,Total,-34.0,-9.0,109.0,-18.0,-24.0,8.0
2020-03-29,Nebraska,Adams County,-24.0,-14.0,,,-18.0,13.0
2020-03-29,Nebraska,Box Butte County,-20.0,-7.0,,,-14.0,
2020-03-29,Nebraska,Buffalo County,-39.0,-16.0,,-3.0,-28.0,17.0
2020-03-29,Nebraska,Burt County,-58.0,,,,-18.0,
2020-03-29,Nebraska,Butler County,-53.0,,,,-19.0,
2020-03-29,Nebraska,Cass County,-33.0,,-63.0,,-28.0,12.0
2020-03-29,Nebraska,Cedar County,,,,,-19.0,
2020-03-29,Nebraska,Cherry County,-70.0,,,,-34.0,
2020-03-29,Nebraska,Cheyenne County,-21.0,-20.0,,-1.0,-26.0,
2020-03-29,Nebraska,Clay County,,,,,-28.0,
2020-03-29,Nebraska,Colfax County,-52.0,-10.0,,,-6.0,
2020-03-29,Nebraska,Cuming County,-29.0,,,,-24.0,
2020-03-29,Nebraska,Custer County,-33.0,-14.0,,,-14.0,
2020-03-29,Nebraska,Dakota County,-10.0,7.0,,,-23.0,1.0
2020-03-29,Nebraska,Dawes County,-26.0,,,,-30.0,
2020-03-29,Nebraska,Dawson County,-19.0,3.0,,,-12.0,-2.0
2020-03-29,Nebraska,Deuel County,,,,-5.0,,
2020-03-29,Nebraska,Dixon County,,,,,-25.0,
2020-03-29,Nebraska,Dodge County,-21.0,-5.0,,-2.0,-22.0,13.0
2020-03-29,Nebraska,Douglas County,-41.0,-7.0,55.0,-38.0,-30.0,9.0
2020-03-29,Nebraska,Fillmore County,,,,,-20.0,
2020-03-29,Nebraska,Gage County,-22.0,6.0,,,-21.0,1.0
2020-03-29,Nebraska,Hall County,-35.0,-20.0,,-15.0,-26.0,12.0
2020-03-29,Nebraska,Hamilton County,-58.0,,,-6.0,-22.0,
2020-03-29,Nebraska,Holt County,-20.0,6.0,,,-9.0,
2020-03-29,Nebraska,Howard County,,,,,-21.0,
2020-03-29,Nebraska,Jefferson County,-13.0,,,,-22.0,
2020-03-29,Nebraska,Kearney County,,,,,-29.0,
2020-03-29,Nebraska,Keith County,-31.0,-20.0,,14.0,-26.0,
2020-03-29,Nebraska,Kimball County,,,,,-41.0,
2020-03-29,Nebraska,Knox County,,,,,-25.0,
2020-03-29,Nebraska,Lancaster County,-39.0,-19.0,156.0,-18.0,-26.0,8.0
2020-03-29,Nebraska,Lincoln County,-29.0,-4.0,,-8.0,-14.0,14.0
2020-03-29,Nebraska,Madison County,-38.0,-7.0,,,-17.0,14.0
2020-03-29,Nebraska,Merrick County,-55.0,,,,-24.0,
2020-03-29,Nebraska,Morrill County,,,,,-22.0,
2020-03-29,Nebraska,Nemaha County,-56.0,,,,-27.0,
2020-03-29,Nebraska,Otoe County,-8.0,3.0,,,-16.0,
2020-03-29,Nebraska,Phelps County,-20.0,-8.0,,,-30.0,
2020-03-29,Nebraska,Pierce County,,,,,-24.0,
2020-03-29,Nebraska,Platte County,-34.0,-2.0,,-16.0,-17.0,15.0
2020-03-29,Nebraska,Polk County,,,,,-22.0,
2020-03-29,Nebraska,Red Willow County,-16.0,,,,-18.0,
2020-03-29,Nebraska,Richardson County,-24.0,-2.0,,,-13.0,
2020-03-29,Nebraska,Saline County,-17.0,-10.0,,,-24.0,
2020-03-29,Nebraska,Sarpy County,-36.0,-15.0,191.0,23.0,-30.0,9.0
2020-03-29,Nebraska,Saunders County,-29.0,18.0,,,-27.0,
2020-03-29,Nebraska,Scotts Bluff County,-25.0,-3.0,,,-18.0,14.0
2020-03-29,Nebraska,Seward County,-29.0,,,,-32.0,
2020-03-29,Nebraska,Stanton County,,,,,-20.0,
2020-03-29,Nebraska,Thayer County,,,,,-19.0,
2020-03-29,Nebraska,Thurston County,,,,,-30.0,
2020-03-29,Nebraska,Washington County,-18.0,-9.0,,,-23.0,
2020-03-29,Nebraska,Wayne County,-53.0,,,,-26.0,
2020-03-29,Nebraska,York County,-39.0,,,-12.0,-31.0,
2020-03-29,Nevada,Total,-47.0,-23.0,-38.0,-62.0,-52.0,14.0
2020-03-29,Nevada,Carson City,-36.0,-13.0,-3.0,,-35.0,18.0
2020-03-29,Nevada,Churchill County,-27.0,-11.0,,,-28.0,5.0
2020-03-29,Nevada,Clark County,-48.0,-26.0,-47.0,-66.0,-56.0,15.0
2020-03-29,Nevada,Douglas County,-58.0,-35.0,-35.0,,-47.0,18.0
2020-03-29,Nevada,Elko County,-40.0,10.0,7.0,-11.0,-35.0,17.0
2020-03-29,Nevada,Humboldt County,-46.0,-1.0,,-40.0,-20.0,
2020-03-29,Nevada,Lander County,-59.0,-12.0,,,-41.0,
2020-03-29,Nevada,Lyon County,-14.0,-5.0,,-10.0,-27.0,15.0
2020-03-29,Nevada,Mineral County,,,,-29.0,,
2020-03-29,Nevada,Nye County,-26.0,-15.0,-52.0,-20.0,-40.0,13.0
2020-03-29,Nevada,Pershing County,,,,6.0,-32.0,
2020-03-29,Nevada,Storey County,-73.0,,,,-38.0,
2020-03-29,Nevada,Washoe County,-44.0,-21.0,6.0,-64.0,-42.0,12.0
2020-03-29,Nevada,White Pine County,-65.0,-4.0,,-4.0,-23.0,
2020-03-29,New Hampshire,Total,-58.0,-35.0,-63.0,-63.0,-38.0,13.0
2020-03-29,New Hampshire,Belknap County,-52.0,-28.0,-53.0,,-35.0,18.0
2020-03-29,New Hampshire,Carroll County,-69.0,-30.0,-66.0,,-51.0,19.0
2020-03-29,New Hampshire,Cheshire County,-51.0,-36.0,-46.0,,-34.0,18.0
2020-03-29,New Hampshire,Coos County,-52.0,-21.0,-68.0,,-37.0,10.0
2020-03-29,New Hampshire,Grafton County,-62.0,-37.0,-71.0,-45.0,-44.0,20.0
2020-03-29,New Hampshire,Hillsborough County,-62.0,-37.0,-55.0,-57.0,-38.0,14.0
2020-03-29,New Hampshire,Merrimack County,-58.0,-31.0,-59.0,-76.0,-37.0,13.0
2020-03-29,New Hampshire,Rockingham County,-59.0,-36.0,-63.0,-60.0,-39.0,14.0
2020-03-29,New Hampshire,Strafford County,-51.0,-38.0,-53.0,-39.0,-38.0,13.0
2020-03-29,New Hampshire,Sullivan County,-45.0,-22.0,,,-28.0,16.0
2020-03-29,New Jersey,Total,-59.0,-33.0,-36.0,-70.0,-44.0,16.0
2020-03-29,New Jersey,Atlantic County,-56.0,-30.0,11.0,-72.0,-55.0,16.0
2020-03-29,New Jersey,Bergen County,-66.0,-37.0,-64.0,-64.0,-50.0,19.0
2020-03-29,New Jersey,Burlington County,-53.0,-39.0,7.0,-53.0,-38.0,14.0
2020-03-29,New Jersey,Camden County,-50.0,-30.0,-29.0,-59.0,-37.0,13.0
2020-03-29,New Jersey,Cape May County,-49.0,-27.0,-14.0,-59.0,-41.0,19.0
2020-03-29,New Jersey,Cumberland County,-36.0,-19.0,-35.0,-28.0,-25.0,10.0
2020-03-29,New Jersey,Essex County,-60.0,-27.0,-50.0,-78.0,-43.0,17.0
2020-03-29,New Jersey,Gloucester County,-54.0,-30.0,-3.0,-15.0,-36.0,13.0
2020-03-29,New Jersey,Hudson County,-62.0,-38.0,-69.0,-72.0,-51.0,18.0
2020-03-29,New Jersey,Hunterdon County,-64.0,-35.0,21.0,-31.0,-42.0,28.0
2020-03-29,New Jersey,Mercer County,-55.0,-25.0,-27.0,-74.0,-43.0,15.0
2020-03-29,New Jersey,Middlesex County,-64.0,-41.0,-31.0,-77.0,-44.0,17.0
2020-03-29,New Jersey,Monmouth County,-62.0,-34.0,-32.0,-67.0,-44.0,17.0
2020-03-29,New Jersey,Morris County,-63.0,-39.0,-43.0,-64.0,-47.0,18.0
2020-03-29,New Jersey,Ocean County,-55.0,-31.0,-25.0,-58.0,-42.0,15.0
2020-03-29,New Jersey,Passaic County,-66.0,-34.0,-53.0,-55.0,-46.0,16.0
2020-03-29,New Jersey,Salem County,-39.0,-21.0,-22.0,-61.0,-28.0,18.0
2020-03-29,New Jersey,Somerset County,-61.0,-36.0,-31.0,-60.0,-47.0,17.0
2020-03-29,New Jersey,Sussex County,-57.0,-27.0,-39.0,-53.0,-39.0,15.0
2020-03-29,New Jersey,Union County,-62.0,-32.0,-40.0,-61.0,-44.0,17.0
2020-03-29,New Jersey,Warren County,-47.0,-37.0,-35.0,-40.0,-35.0,14.0
2020-03-29,New Mexico,Total,-44.0,-18.0,-12.0,-31.0,-34.0,11.0
2020-03-29,New Mexico,Bernalillo County,-46.0,-22.0,8.0,-43.0,-37.0,11.0
2020-03-29,New Mexico,Chaves County,-46.0,-26.0,-41.0,-49.0,-26.0,12.0
2020-03-29,New Mexico,Cibola County,-27.0,-7.0,,-16.0,-30.0,
2020-03-29,New Mexico,Colfax County,-62.0,-29.0,,-26.0,-40.0,
2020-03-29,New Mexico,Curry County,-38.0,-17.0,-32.0,-38.0,-25.0,16.0
2020-03-29,New Mexico,Doña Ana County,-41.0,-19.0,-15.0,-34.0,-33.0,12.0
2020-03-29,New Mexico,Eddy County,-38.0,-20.0,-39.0,-35.0,-20.0,12.0
2020-03-29,New Mexico,Grant County,-35.0,-9.0,,,-25.0,2.0
2020-03-29,New Mexico,Guadalupe County,-39.0,-30.0,,-9.0,,
2020-03-29,New Mexico,Hidalgo County,-57.0,,,-31.0,,
2020-03-29,New Mexico,Lea County,-44.0,-9.0,-24.0,-34.0,-26.0,13.0
2020-03-29,New Mexico,Lincoln County,-71.0,-41.0,-72.0,,-48.0,
2020-03-29,New Mexico,Los Alamos County,-70.0,-33.0,,,-53.0,
2020-03-29,New Mexico,Luna County,-41.0,-16.0,-45.0,-22.0,-22.0,
2020-03-29,New Mexico,McKinley County,-41.0,1.0,,-13.0,-20.0,22.0
2020-03-29,New Mexico,Otero County,-39.0,-25.0,-58.0,,-36.0,19.0
2020-03-29,New Mexico,Quay County,-10.0,-4.0,,-7.0,-25.0,
2020-03-29,New Mexico,Rio Arriba County,-30.0,-20.0,,,-37.0,12.0
2020-03-29,New Mexico,Roosevelt County,-31.0,-23.0,,,-22.0,
2020-03-29,New Mexico,San Juan County,-42.0,-15.0,2.0,-38.0,-26.0,10.0
2020-03-29,New Mexico,San Miguel County,-29.0,-22.0,,-41.0,-29.0,-1.0
2020-03-29,New Mexico,Sandoval County,-34.0,-13.0,3.0,-28.0,-42.0,11.0
2020-03-29,New Mexico,Santa Fe County,-52.0,-23.0,-23.0,-51.0,-44.0,12.0
2020-03-29,New Mexico,Sierra County,-44.0,-4.0,,,-24.0,
2020-03-29,New Mexico,Socorro County,-42.0,-8.0,,,-36.0,
2020-03-29,New Mexico,Taos County,-59.0,-29.0,-36.0,,-52.0,1.0
2020-03-29,New Mexico,Torrance County,-24.0,-7.0,,-8.0,-25.0,
2020-03-29,New Mexico,Union County,,,,-34.0,,
2020-03-29,New Mexico,Valencia County,-38.0,-8.0,-10.0,-21.0,-33.0,13.0
2020-03-29,New York,Total,-62.0,-32.0,-47.0,-68.0,-46.0,16.0
2020-03-29,New York,Albany County,-59.0,-30.0,-15.0,-64.0,-36.0,13.0
2020-03-29,New York,Allegany County,-40.0,-15.0,,,-33.0,18.0
2020-03-29,New York,Bronx County,-64.0,-30.0,-51.0,-55.0,-50.0,16.0
2020-03-29,New York,Broome County,-51.0,-27.0,5.0,-43.0,-34.0,11.0
2020-03-29,New York,Cattaraugus County,-40.0,-15.0,-37.0,,-32.0,18.0
2020-03-29,New York,Cayuga County,-39.0,-15.0,,-49.0,-29.0,20.0
2020-03-29,New York,Chautauqua County,-33.0,-8.0,-22.0,,-26.0,8.0
2020-03-29,New York,Chemung County,-48.0,-14.0,,-58.0,-29.0,14.0
2020-03-29,New York,Chenango County,-38.0,-12.0,,,-23.0,20.0
2020-03-29,New York,Clinton County,-52.0,-18.0,,-67.0,-29.0,18.0
2020-03-29,New York,Columbia County,-51.0,-40.0,,-36.0,-35.0,19.0
2020-03-29,New York,Cortland County,-42.0,-9.0,,,-31.0,22.0
2020-03-29,New York,Delaware County,-48.0,-23.0,,,-29.0,10.0
2020-03-29,New York,Dutchess County,-54.0,-28.0,-34.0,-72.0,-38.0,14.0
2020-03-29,New York,Erie County,-52.0,-23.0,64.0,-49.0,-37.0,10.0
2020-03-29,New York,Essex County,-68.0,-35.0,-70.0,,-48.0,3.0
2020-03-29,New York,Franklin County,-44.0,-18.0,,,-34.0,17.0
2020-03-29,New York,Fulton County,-38.0,-25.0,,,-23.0,15.0
2020-03-29,New York,Genesee County,-25.0,-22.0,,-56.0,-27.0,20.0
2020-03-29,New York,Greene County,-46.0,-30.0,-48.0,,-36.0,17.0
2020-03-29,New York,Herkimer County,-45.0,-19.0,,-70.0,-34.0,18.0
2020-03-29,New York,Jefferson County,-48.0,-24.0,,,-27.0,9.0
2020-03-29,New York,Kings County,-68.0,-33.0,-55.0,-63.0,-51.0,18.0
