Date,State,Region,Retail & recreation,Grocery & pharmacy,Parks,Transit stations,Workplaces,Residential
2020-03-29,Florida,Palm Beach County,-49.0,-23.0,-65.0,-61.0,-40.0,15.0
2020-03-29,Florida,Pasco County,-40.0,-24.0,-10.0,-25.0,-35.0,11.0
2020-03-29,Florida,Pinellas County,-51.0,-25.0,-16.0,-44.0,-39.0,12.0
2020-03-29,Florida,Polk County,-40.0,-22.0,-28.0,-29.0,-38.0,11.0
2020-03-29,Florida,Putnam County,-23.0,-15.0,-20.0,,-33.0,9.0
2020-03-29,Florida,Santa Rosa County,-28.0,-13.0,17.0,,-32.0,9.0
2020-03-29,Florida,Sarasota County,-52.0,-28.0,-59.0,-28.0,-41.0,11.0
2020-03-29,Florida,Seminole County,-48.0,-21.0,-19.0,-74.0,-42.0,13.0
2020-03-29,Florida,St. Johns County,-48.0,-13.0,-53.0,-34.0,-41.0,11.0
2020-03-29,Florida,St. Lucie County,-40.0,-14.0,-22.0,-52.0,-34.0,11.0
2020-03-29,Florida,Sumter County,-50.0,-21.0,-31.0,-36.0,-45.0,10.0
2020-03-29,Florida,Suwannee County,-28.0,-14.0,0.0,-42.0,-27.0,11.0
2020-03-29,Florida,Taylor County,-34.0,-7.0,,,-25.0,
2020-03-29,Florida,Union County,-44.0,-5.0,,,-35.0,
2020-03-29,Florida,Volusia County,-42.0,-19.0,-10.0,-39.0,-38.0,10.0
2020-03-29,Florida,Wakulla County,-25.0,-20.0,20.0,,-20.0,16.0
2020-03-29,Florida,Walton County,-46.0,-23.0,-29.0,-21.0,-31.0,9.0
2020-03-29,Florida,Washington County,-33.0,5.0,,,-31.0,
2020-03-29,Georgia,Total,-42.0,-17.0,-2.0,-52.0,-37.0,11.0
2020-03-29,Georgia,Appling County,-28.0,-16.0,,,-19.0,
2020-03-29,Georgia,Atkinson County,-29.0,12.0,,,-26.0,
2020-03-29,Georgia,Bacon County,-26.0,-15.0,,,-20.0,
2020-03-29,Georgia,Baldwin County,-34.0,-20.0,,,-31.0,13.0
2020-03-29,Georgia,Banks County,-35.0,,,,-19.0,
2020-03-29,Georgia,Barrow County,-35.0,-12.0,-37.0,,-34.0,11.0
2020-03-29,Georgia,Bartow County,-42.0,-5.0,40.0,-25.0,-33.0,9.0
2020-03-29,Georgia,Ben Hill County,-28.0,9.0,,,-30.0,
2020-03-29,Georgia,Berrien County,-28.0,5.0,,,-20.0,
2020-03-29,Georgia,Bibb County,-43.0,-16.0,36.0,-27.0,-32.0,10.0
2020-03-29,Georgia,Bleckley County,-31.0,-8.0,,,-37.0,
2020-03-29,Georgia,Brantley County,-27.0,-4.0,,,-28.0,
2020-03-29,Georgia,Brooks County,-38.0,-5.0,,,-23.0,
2020-03-29,Georgia,Bryan County,-45.0,-19.0,-9.0,-29.0,-36.0,18.0
2020-03-29,Georgia,Bulloch County,-41.0,-12.0,,,-35.0,9.0
2020-03-29,Georgia,Burke County,-24.0,-7.0,-23.0,,-14.0,
2020-03-29,Georgia,Butts County,-30.0,-6.0,,-13.0,-31.0,-1.0
2020-03-29,Georgia,Camden County,-35.0,3.0,7.0,-29.0,-30.0,16.0
2020-03-29,Georgia,Candler County,-57.0,-20.0,,,-24.0,
2020-03-29,Georgia,Carroll County,-38.0,-18.0,12.0,-25.0,-36.0,10.0
2020-03-29,Georgia,Catoosa County,-38.0,-8.0,14.0,,-33.0,16.0
2020-03-29,Georgia,Charlton County,-31.0,7.0,,,-25.0,
2020-03-29,Georgia,Chatham County,-50.0,-24.0,-32.0,-48.0,-41.0,11.0
2020-03-29,Georgia,Chattahoochee County,-53.0,-39.0,,,-36.0,
2020-03-29,Georgia,Chattooga County,-15.0,-2.0,,,-42.0,
2020-03-29,Georgia,Cherokee County,-39.0,-20.0,59.0,,-40.0,12.0
2020-03-29,Georgia,Clarke County,-51.0,-24.0,-21.0,-30.0,-41.0,12.0
2020-03-29,Georgia,Clayton County,-30.0,-18.0,15.0,-80.0,-33.0,11.0
2020-03-29,Georgia,Clinch County,,-2.0,,,-25.0,
2020-03-29,Georgia,Cobb County,-49.0,-22.0,-47.0,-38.0,-41.0,13.0
2020-03-29,Georgia,Coffee County,-41.0,-8.0,,,-23.0,11.0
2020-03-29,Georgia,Colquitt County,-31.0,-6.0,,,-25.0,13.0
2020-03-29,Georgia,Columbia County,-35.0,-7.0,-20.0,-44.0,-37.0,11.0
2020-03-29,Georgia,Cook County,-17.0,2.0,,-21.0,-21.0,
2020-03-29,Georgia,Coweta County,-46.0,-16.0,-56.0,-15.0,-35.0,11.0
2020-03-29,Georgia,Crawford County,,,,,-20.0,
2020-03-29,Georgia,Crisp County,-28.0,-22.0,,-10.0,-35.0,
2020-03-29,Georgia,Dade County,-49.0,-9.0,,-16.0,-23.0,
2020-03-29,Georgia,Dawson County,-49.0,-25.0,17.0,,-37.0,0.0
2020-03-29,Georgia,DeKalb County,-47.0,-26.0,-15.0,-27.0,-42.0,13.0
2020-03-29,Georgia,Decatur County,-24.0,-10.0,,,-19.0,-3.0
2020-03-29,Georgia,Dodge County,-26.0,-5.0,,,-26.0,
2020-03-29,Georgia,Dooly County,-59.0,-25.0,,-28.0,-21.0,
2020-03-29,Georgia,Dougherty County,-51.0,-24.0,-37.0,-30.0,-34.0,11.0
2020-03-29,Georgia,Douglas County,-40.0,-26.0,-2.0,-28.0,-37.0,11.0
2020-03-29,Georgia,Early County,-73.0,-23.0,,,-27.0,
2020-03-29,Georgia,Effingham County,-28.0,-7.0,,,-33.0,16.0
2020-03-29,Georgia,Elbert County,-13.0,3.0,,,-25.0,
2020-03-29,Georgia,Emanuel County,-21.0,17.0,,,-9.0,
2020-03-29,Georgia,Evans County,-22.0,4.0,,,-23.0,
2020-03-29,Georgia,Fannin County,-45.0,-21.0,38.0,,-38.0,
2020-03-29,Georgia,Fayette County,-40.0,-29.0,25.0,,-43.0,13.0
2020-03-29,Georgia,Floyd County,-36.0,-8.0,28.0,,-28.0,9.0
2020-03-29,Georgia,Forsyth County,-45.0,-32.0,3.0,,-42.0,13.0
2020-03-29,Georgia,Franklin County,-42.0,-15.0,-22.0,-22.0,-28.0,
2020-03-29,Georgia,Fulton County,-54.0,-26.0,-44.0,-47.0,-43.0,13.0
2020-03-29,Georgia,Gilmer County,-45.0,-31.0,,,-33.0,2.0
2020-03-29,Georgia,Glynn County,-45.0,-22.0,-32.0,-39.0,-40.0,10.0
2020-03-29,Georgia,Gordon County,-30.0,-8.0,,-20.0,-33.0,15.0
2020-03-29,Georgia,Grady County,-35.0,-6.0,,,-35.0,-1.0
2020-03-29,Georgia,Greene County,-17.0,-13.0,,,-36.0,
2020-03-29,Georgia,Gwinnett County,-50.0,-24.0,-9.0,-42.0,-46.0,15.0
2020-03-29,Georgia,Habersham County,-35.0,-10.0,,,-27.0,13.0
2020-03-29,Georgia,Hall County,-39.0,-19.0,51.0,-20.0,-34.0,10.0
2020-03-29,Georgia,Hancock County,,6.0,,,-24.0,
2020-03-29,Georgia,Haralson County,-27.0,-6.0,-29.0,-22.0,-33.0,8.0
2020-03-29,Georgia,Harris County,-4.0,9.0,,,-41.0,13.0
2020-03-29,Georgia,Hart County,-18.0,-6.0,,,-17.0,
2020-03-29,Georgia,Heard County,,2.0,,,-31.0,
2020-03-29,Georgia,Henry County,-42.0,-13.0,22.0,,-41.0,12.0
2020-03-29,Georgia,Houston County,-39.0,-15.0,-6.0,,-36.0,10.0
2020-03-29,Georgia,Irwin County,,-2.0,,,-26.0,
2020-03-29,Georgia,Jackson County,-61.0,-38.0,,-22.0,-30.0,16.0
2020-03-29,Georgia,Jasper County,-39.0,-2.0,,,-9.0,
2020-03-29,Georgia,Jeff Davis County,-27.0,-12.0,,,-21.0,
2020-03-29,Georgia,Jefferson County,-28.0,-3.0,,,-13.0,
2020-03-29,Georgia,Jenkins County,-33.0,2.0,,,-25.0,
2020-03-29,Georgia,Johnson County,,-9.0,,,-26.0,
2020-03-29,Georgia,Jones County,-25.0,4.0,,,-38.0,8.0
2020-03-29,Georgia,Lamar County,-34.0,-6.0,,,-36.0,
2020-03-29,Georgia,Lanier County,-43.0,-6.0,,,-35.0,
2020-03-29,Georgia,Laurens County,-42.0,-15.0,,-27.0,-31.0,14.0
2020-03-29,Georgia,Lee County,-45.0,-21.0,,,-28.0,11.0
2020-03-29,Georgia,Liberty County,-32.0,-17.0,-17.0,-22.0,-27.0,10.0
2020-03-29,Georgia,Lincoln County,,,,,-27.0,
2020-03-29,Georgia,Long County,,,,,-30.0,
2020-03-29,Georgia,Lowndes County,-45.0,-17.0,-13.0,-21.0,-29.0,8.0
2020-03-29,Georgia,Lumpkin County,-35.0,19.0,,,-37.0,6.0
2020-03-29,Georgia,Macon County,-35.0,-4.0,,,-22.0,
2020-03-29,Georgia,Madison County,-51.0,-17.0,,,-24.0,8.0
2020-03-29,Georgia,Marion County,,12.0,,,-27.0,
2020-03-29,Georgia,McDuffie County,-14.0,4.0,,-21.0,-18.0,
2020-03-29,Georgia,McIntosh County,-49.0,0.0,,,-39.0,
2020-03-29,Georgia,Meriwether County,-21.0,-4.0,,,-26.0,
2020-03-29,Georgia,Miller County,-58.0,,,,-30.0,
2020-03-29,Georgia,Mitchell County,-21.0,-25.0,,,-13.0,
2020-03-29,Georgia,Monroe County,-39.0,3.0,11.0,-35.0,-32.0,-2.0
2020-03-29,Georgia,Montgomery County,,-7.0,,,-26.0,
2020-03-29,Georgia,Morgan County,-33.0,-14.0,,-27.0,-30.0,
2020-03-29,Georgia,Murray County,-18.0,1.0,,,-25.0,13.0
2020-03-29,Georgia,Muscogee County,-44.0,-8.0,19.0,-56.0,-29.0,9.0
2020-03-29,Georgia,Newton County,-31.0,-14.0,-13.0,,-36.0,10.0
2020-03-29,Georgia,Oconee County,-46.0,-7.0,,,-37.0,0.0
2020-03-29,Georgia,Oglethorpe County,,0.0,,,-41.0,
2020-03-29,Georgia,Paulding County,-34.0,-25.0,-55.0,,-36.0,11.0
2020-03-29,Georgia,Peach County,-39.0,-16.0,,-24.0,-33.0,7.0
2020-03-29,Georgia,Pickens County,-27.0,-16.0,,,-30.0,9.0
2020-03-29,Georgia,Pierce County,-48.0,-14.0,,,-26.0,
2020-03-29,Georgia,Pike County,-38.0,3.0,,,-38.0,
2020-03-29,Georgia,Polk County,-21.0,-4.0,,,-31.0,12.0
2020-03-29,Georgia,Pulaski County,-54.0,-12.0,,,-31.0,
2020-03-29,Georgia,Putnam County,-3.0,2.0,,-59.0,-28.0,
2020-03-29,Georgia,Rabun County,-42.0,-2.0,37.0,,-40.0,
2020-03-29,Georgia,Randolph County,-64.0,,,,-32.0,
2020-03-29,Georgia,Richmond County,-40.0,-5.0,26.0,-51.0,-31.0,8.0
2020-03-29,Georgia,Rockdale County,-43.0,-11.0,-18.0,,-39.0,12.0
2020-03-29,Georgia,Schley County,,,,,-36.0,
2020-03-29,Georgia,Screven County,-37.0,0.0,,,-29.0,
2020-03-29,Georgia,Seminole County,-7.0,-18.0,,,-22.0,
2020-03-29,Georgia,Spalding County,-27.0,-13.0,,,-31.0,8.0
2020-03-29,Georgia,Stephens County,-24.0,-9.0,,,-27.0,1.0
2020-03-29,Georgia,Sumter County,-29.0,-25.0,,,-21.0,1.0
2020-03-29,Georgia,Talbot County,,,-9.0,,-29.0,
2020-03-29,Georgia,Tattnall County,-32.0,3.0,,,-23.0,
2020-03-29,Georgia,Taylor County,,4.0,,,-15.0,
2020-03-29,Georgia,Telfair County,-55.0,0.0,,,-28.0,
2020-03-29,Georgia,Terrell County,-27.0,-17.0,,,-33.0,
2020-03-29,Georgia,Thomas County,-35.0,-9.0,,,-28.0,15.0
2020-03-29,Georgia,Tift County,-40.0,-26.0,,-24.0,-25.0,14.0
2020-03-29,Georgia,Toombs County,-31.0,-12.0,,,-23.0,-2.0
2020-03-29,Georgia,Towns County,-38.0,-3.0,,,-22.0,
2020-03-29,Georgia,Treutlen County,,-4.0,,,-26.0,
2020-03-29,Georgia,Troup County,-36.0,-10.0,,-28.0,-27.0,10.0
2020-03-29,Georgia,Turner County,-61.0,23.0,,-22.0,-23.0,
2020-03-29,Georgia,Twiggs County,,,,,-36.0,
2020-03-29,Georgia,Union County,-30.0,11.0,22.0,,-36.0,
2020-03-29,Georgia,Upson County,-25.0,-8.0,,,-36.0,-4.0
2020-03-29,Georgia,Walker County,-20.0,7.0,-28.0,,-28.0,15.0
2020-03-29,Georgia,Walton County,-28.0,7.0,,,-35.0,9.0
2020-03-29,Georgia,Ware County,-39.0,-18.0,,,-23.0,11.0
2020-03-29,Georgia,Warren County,,,,,-32.0,
2020-03-29,Georgia,Washington County,-12.0,-31.0,,,-13.0,
2020-03-29,Georgia,Wayne County,-30.0,-8.0,,,-33.0,-2.0
2020-03-29,Georgia,White County,-43.0,-2.0,-16.0,,-29.0,9.0
2020-03-29,Georgia,Whitfield County,-34.0,-7.0,-45.0,-23.0,-25.0,9.0
2020-03-29,Georgia,Wilcox County,,13.0,,,-24.0,
2020-03-29,Georgia,Wilkes County,-31.0,-14.0,,,-22.0,
2020-03-29,Georgia,Wilkinson County,,0.0,,,-24.0,
2020-03-29,Georgia,Worth County,-28.0,-9.0,,,-28.0,
2020-03-29,Hawaii,Total,-56.0,-36.0,-65.0,-72.0,-45.0,16.0
2020-03-29,Hawaii,Hawaii County,-61.0,-47.0,-77.0,-84.0,-41.0,15.0
2020-03-29,Hawaii,Honolulu County,-53.0,-32.0,-58.0,-69.0,-44.0,16.0
2020-03-29,Hawaii,Kauai County,-69.0,-53.0,-74.0,-83.0,-48.0,26.0
2020-03-29,Hawaii,Maui County,-64.0,-40.0,-73.0,-85.0,-54.0,17.0
2020-03-29,Idaho,Total,-42.0,-18.0,25.0,-34.0,-38.0,10.0
2020-03-29,Idaho,Ada County,-49.0,-23.0,33.0,-54.0,-43.0,11.0
2020-03-29,Idaho,Bannock County,-39.0,-24.0,-6.0,-28.0,-37.0,9.0
2020-03-29,Idaho,Bear Lake County,-53.0,,,,-36.0,
2020-03-29,Idaho,Benewah County,-65.0,4.0,,,-35.0,
2020-03-29,Idaho,Bingham County,-21.0,-13.0,,,-38.0,14.0
2020-03-29,Idaho,Blaine County,-83.0,-48.0,,-49.0,-62.0,
2020-03-29,Idaho,Boise County,-62.0,,-50.0,,-48.0,
2020-03-29,Idaho,Bonner County,-40.0,-34.0,-22.0,,-38.0,14.0
2020-03-29,Idaho,Bonneville County,-38.0,-11.0,59.0,-21.0,-34.0,9.0
2020-03-29,Idaho,Boundary County,-23.0,-9.0,,,-18.0,
2020-03-29,Idaho,Canyon County,-41.0,-15.0,35.0,-15.0,-37.0,9.0
2020-03-29,Idaho,Caribou County,-50.0,-2.0,,,-27.0,
2020-03-29,Idaho,Cassia County,-7.0,-10.0,,,-26.0,0.0
2020-03-29,Idaho,Clearwater County,-61.0,0.0,,,-28.0,
2020-03-29,Idaho,Elmore County,-35.0,-9.0,,-25.0,-29.0,14.0
2020-03-29,Idaho,Franklin County,-6.0,-4.0,,,-27.0,
2020-03-29,Idaho,Fremont County,-36.0,-5.0,-33.0,,-57.0,
2020-03-29,Idaho,Gem County,-20.0,-25.0,,,-34.0,
2020-03-29,Idaho,Gooding County,-42.0,-10.0,,,-21.0,
2020-03-29,Idaho,Idaho County,-60.0,-12.0,,,-46.0,
2020-03-29,Idaho,Jefferson County,-39.0,-10.0,-56.0,,-45.0,9.0
2020-03-29,Idaho,Jerome County,-8.0,-44.0,,-13.0,-27.0,6.0
2020-03-29,Idaho,Kootenai County,-42.0,-20.0,26.0,-18.0,-40.0,10.0
2020-03-29,Idaho,Latah County,-54.0,-33.0,,,-47.0,20.0
2020-03-29,Idaho,Lemhi County,-26.0,-20.0,,,-28.0,
2020-03-29,Idaho,Lincoln County,,,,,-44.0,
2020-03-29,Idaho,Madison County,-29.0,-19.0,,,-59.0,20.0
2020-03-29,Idaho,Minidoka County,-43.0,10.0,,-11.0,-33.0,1.0
2020-03-29,Idaho,Nez Perce County,-46.0,-14.0,-24.0,-55.0,-31.0,18.0
2020-03-29,Idaho,Oneida County,,,,,-42.0,
2020-03-29,Idaho,Owyhee County,-14.0,13.0,,,-20.0,
2020-03-29,Idaho,Payette County,-33.0,-10.0,,,-26.0,5.0
2020-03-29,Idaho,Power County,,-7.0,,,-34.0,
2020-03-29,Idaho,Shoshone County,-31.0,4.0,,,-31.0,
2020-03-29,Idaho,Teton County,-73.0,-20.0,,,-47.0,
2020-03-29,Idaho,Twin Falls County,-43.0,-13.0,-6.0,,-25.0,8.0
2020-03-29,Idaho,Valley County,-86.0,-58.0,-57.0,,-60.0,
2020-03-29,Idaho,Washington County,-23.0,-15.0,,,-39.0,
2020-03-29,Illinois,Total,-53.0,-24.0,-29.0,-55.0,-39.0,13.0
2020-03-29,Illinois,Adams County,-42.0,-15.0,,-30.0,-27.0,16.0
2020-03-29,Illinois,Alexander County,,,,,-30.0,
2020-03-29,Illinois,Bond County,-36.0,-2.0,,-5.0,-21.0,
2020-03-29,Illinois,Boone County,-41.0,-23.0,,-65.0,-38.0,21.0
2020-03-29,Illinois,Bureau County,-43.0,-9.0,,,-25.0,3.0
2020-03-29,Illinois,Carroll County,-60.0,-9.0,,,-32.0,
2020-03-29,Illinois,Cass County,-21.0,-10.0,,,-6.0,
2020-03-29,Illinois,Champaign County,-54.0,-29.0,44.0,-48.0,-40.0,13.0
2020-03-29,Illinois,Christian County,-31.0,-30.0,,,-20.0,9.0
2020-03-29,Illinois,Clark County,-28.0,,,-15.0,-32.0,
2020-03-29,Illinois,Clay County,-25.0,,,,-27.0,
2020-03-29,Illinois,Clinton County,-28.0,-4.0,,,-29.0,14.0
2020-03-29,Illinois,Coles County,-35.0,-11.0,,,-27.0,18.0
2020-03-29,Illinois,Cook County,-58.0,-26.0,-45.0,-63.0,-45.0,15.0
2020-03-29,Illinois,Crawford County,-24.0,2.0,,,-27.0,
2020-03-29,Illinois,Cumberland County,-65.0,,,-23.0,-33.0,
2020-03-29,Illinois,De Witt County,-65.0,-29.0,,,-22.0,
2020-03-29,Illinois,DeKalb County,-52.0,-20.0,,,-37.0,14.0
2020-03-29,Illinois,Douglas County,-53.0,-3.0,,,-30.0,
2020-03-29,Illinois,DuPage County,-60.0,-29.0,-42.0,-51.0,-45.0,15.0
2020-03-29,Illinois,Edgar County,-25.0,-20.0,,,-38.0,
2020-03-29,Illinois,Edwards County,,,,,-39.0,
2020-03-29,Illinois,Effingham County,-42.0,-2.0,,-26.0,-36.0,12.0
2020-03-29,Illinois,Fayette County,-33.0,-16.0,,,-19.0,
2020-03-29,Illinois,Ford County,-59.0,-18.0,,,-22.0,
2020-03-29,Illinois,Franklin County,-17.0,9.0,,-34.0,-28.0,14.0
2020-03-29,Illinois,Fulton County,-37.0,-19.0,,,-26.0,17.0
2020-03-29,Illinois,Greene County,-46.0,-2.0,,,-21.0,
2020-03-29,Illinois,Grundy County,-43.0,-24.0,,-22.0,-34.0,19.0
2020-03-29,Illinois,Hamilton County,-50.0,,,,-33.0,
2020-03-29,Illinois,Hancock County,-44.0,-16.0,,,-24.0,
2020-03-29,Illinois,Henderson County,,,,,-23.0,
2020-03-29,Illinois,Henry County,-44.0,-18.0,,-35.0,-31.0,18.0
2020-03-29,Illinois,Iroquois County,-38.0,-2.0,,-39.0,-24.0,3.0
2020-03-29,Illinois,Jackson County,-47.0,-14.0,22.0,,-33.0,18.0
2020-03-29,Illinois,Jasper County,-41.0,,,,-27.0,
2020-03-29,Illinois,Jefferson County,-37.0,-21.0,,-10.0,-39.0,14.0
2020-03-29,Illinois,Jersey County,-39.0,10.0,,,-23.0,
2020-03-29,Illinois,Jo Daviess County,-59.0,-13.0,,,-38.0,
2020-03-29,Illinois,Johnson County,-22.0,,-20.0,,-35.0,
2020-03-29,Illinois,Kane County,-57.0,-27.0,-20.0,-46.0,-39.0,14.0
2020-03-29,Illinois,Kankakee County,-48.0,-20.0,,-15.0,-29.0,11.0
2020-03-29,Illinois,Kendall County,-46.0,-28.0,-25.0,,-38.0,17.0
2020-03-29,Illinois,Knox County,-50.0,3.0,,-31.0,-32.0,16.0
2020-03-29,Illinois,LaSalle County,-53.0,0.0,-62.0,-18.0,-32.0,11.0
2020-03-29,Illinois,Lake County,-57.0,-25.0,-36.0,-58.0,-41.0,14.0
2020-03-29,Illinois,Lawrence County,-17.0,,,,-17.0,
2020-03-29,Illinois,Lee County,-39.0,-18.0,,,-24.0,13.0
2020-03-29,Illinois,Livingston County,-44.0,-1.0,,,-27.0,17.0
2020-03-29,Illinois,Logan County,-40.0,-31.0,,,-25.0,6.0
2020-03-29,Illinois,Macon County,-43.0,-14.0,,-20.0,-30.0,10.0
2020-03-29,Illinois,Macoupin County,-40.0,1.0,,,-30.0,17.0
2020-03-29,Illinois,Madison County,-39.0,-17.0,58.0,-24.0,-34.0,10.0
2020-03-29,Illinois,Marion County,-39.0,-5.0,,,-33.0,14.0
2020-03-29,Illinois,Marshall County,-72.0,,,,-39.0,
2020-03-29,Illinois,Mason County,-32.0,4.0,,,-27.0,
2020-03-29,Illinois,Massac County,-48.0,-18.0,,,-22.0,
2020-03-29,Illinois,McDonough County,-40.0,-13.0,,,-28.0,0.0
2020-03-29,Illinois,McHenry County,-54.0,-23.0,-26.0,-61.0,-38.0,13.0
2020-03-29,Illinois,McLean County,-53.0,-28.0,1.0,-37.0,-41.0,12.0
2020-03-29,Illinois,Menard County,-62.0,,,,-42.0,
2020-03-29,Illinois,Mercer County,-63.0,,,,-33.0,
2020-03-29,Illinois,Monroe County,-37.0,-12.0,,,-33.0,16.0
2020-03-29,Illinois,Montgomery County,-37.0,-13.0,,,-28.0,1.0
2020-03-29,Illinois,Morgan County,-39.0,-3.0,,-14.0,-34.0,6.0
2020-03-29,Illinois,Moultrie County,-56.0,,,,-26.0,
2020-03-29,Illinois,Ogle County,-46.0,-9.0,,,-27.0,17.0
2020-03-29,Illinois,Peoria County,-50.0,-19.0,-16.0,-45.0,-35.0,11.0
2020-03-29,Illinois,Perry County,-35.0,-4.0,,,-28.0,
2020-03-29,Illinois,Piatt County,-55.0,,,,-26.0,
2020-03-29,Illinois,Pike County,-36.0,-11.0,,,-19.0,
2020-03-29,Illinois,Pulaski County,,,,,-33.0,
2020-03-29,Illinois,Putnam County,,,,,-38.0,
2020-03-29,Illinois,Randolph County,-24.0,9.0,,,-24.0,10.0
2020-03-29,Illinois,Richland County,-32.0,-11.0,,,-19.0,
2020-03-29,Illinois,Rock Island County,-50.0,0.0,-55.0,-57.0,-36.0,10.0
2020-03-29,Illinois,Saline County,-20.0,1.0,,,-24.0,
2020-03-29,Illinois,Sangamon County,-47.0,-18.0,31.0,-38.0,-36.0,10.0
2020-03-29,Illinois,Schuyler County,-55.0,,,,-29.0,
2020-03-29,Illinois,Shelby County,-20.0,,,,-31.0,
2020-03-29,Illinois,St. Clair County,-45.0,-13.0,52.0,-26.0,-34.0,10.0
2020-03-29,Illinois,Stark County,,,,,-36.0,
2020-03-29,Illinois,Stephenson County,-44.0,-27.0,,,-30.0,17.0
2020-03-29,Illinois,Tazewell County,-41.0,-9.0,-15.0,,-33.0,11.0
2020-03-29,Illinois,Union County,-8.0,-5.0,,,-23.0,
2020-03-29,Illinois,Vermilion County,-39.0,-15.0,,-31.0,-26.0,9.0
2020-03-29,Illinois,Wabash County,-33.0,-17.0,,,-32.0,
2020-03-29,Illinois,Warren County,-48.0,0.0,,,-20.0,
2020-03-29,Illinois,Washington County,-58.0,0.0,,,-40.0,
2020-03-29,Illinois,Wayne County,-30.0,-8.0,,,-24.0,
2020-03-29,Illinois,White County,-23.0,-7.0,,,-23.0,
2020-03-29,Illinois,Whiteside County,-53.0,-24.0,,,-30.0,18.0
2020-03-29,Illinois,Will County,-54.0,-27.0,-36.0,-28.0,-36.0,14.0
2020-03-29,Illinois,Williamson County,-33.0,-15.0,-45.0,-16.0,-32.0,17.0
2020-03-29,Illinois,Winnebago County,-47.0,-30.0,-40.0,-40.0,-36.0,11.0
2020-03-29,Illinois,Woodford County,-61.0,-5.0,,,-34.0,15.0
2020-03-29,Indiana,Total,-48.0,-25.0,24.0,-34.0,-36.0,11.0
2020-03-29,Indiana,Adams County,-43.0,-25.0,,,-33.0,8.0
2020-03-29,Indiana,Allen County,-54.0,-36.0,13.0,-44.0,-39.0,12.0
2020-03-29,Indiana,Bartholomew County,-49.0,-30.0,10.0,-28.0,-45.0,26.0
2020-03-29,Indiana,Benton County,,,,,-42.0,
2020-03-29,Indiana,Blackford County,-51.0,-17.0,,,-24.0,
2020-03-29,Indiana,Boone County,-51.0,-28.0,,-19.0,-39.0,26.0
2020-03-29,Indiana,Brown County,-68.0,-4.0,,,-37.0,
2020-03-29,Indiana,Carroll County,-52.0,-14.0,,,-38.0,
2020-03-29,Indiana,Cass County,-38.0,-17.0,,,-34.0,18.0
2020-03-29,Indiana,Clark County,-48.0,-10.0,64.0,-14.0,-36.0,10.0
2020-03-29,Indiana,Clay County,-33.0,-35.0,,-21.0,-32.0,-1.0
2020-03-29,Indiana,Clinton County,-36.0,-30.0,,,-30.0,19.0
2020-03-29,Indiana,Crawford County,-58.0,-16.0,,-38.0,-36.0,
2020-03-29,Indiana,Daviess County,-40.0,-5.0,,,-25.0,8.0
2020-03-29,Indiana,DeKalb County,-50.0,-18.0,,,-34.0,22.0
2020-03-29,Indiana,Dearborn County,-35.0,-11.0,,,-42.0,22.0
2020-03-29,Indiana,Decatur County,-45.0,-26.0,,-35.0,-43.0,11.0
2020-03-29,Indiana,Delaware County,-52.0,-28.0,,1.0,-36.0,10.0
2020-03-29,Indiana,Dubois County,-40.0,-19.0,,,-29.0,21.0
2020-03-29,Indiana,Elkhart County,-43.0,-35.0,18.0,-19.0,-35.0,10.0
2020-03-29,Indiana,Fayette County,-32.0,-21.0,,,-35.0,6.0
2020-03-29,Indiana,Floyd County,-39.0,-21.0,,,-38.0,21.0
2020-03-29,Indiana,Fountain County,-65.0,-10.0,,,-36.0,
2020-03-29,Indiana,Franklin County,-38.0,-28.0,,,-36.0,
2020-03-29,Indiana,Fulton County,-33.0,-19.0,,-54.0,-31.0,
2020-03-29,Indiana,Gibson County,-35.0,-19.0,,-29.0,-29.0,11.0
2020-03-29,Indiana,Grant County,-46.0,-17.0,,-13.0,-22.0,17.0
2020-03-29,Indiana,Greene County,-33.0,-23.0,,,-29.0,5.0
2020-03-29,Indiana,Hamilton County,-58.0,-31.0,38.0,,-47.0,13.0
2020-03-29,Indiana,Hancock County,-46.0,9.0,,-12.0,-38.0,24.0
2020-03-29,Indiana,Harrison County,-44.0,-8.0,,,-30.0,20.0
2020-03-29,Indiana,Hendricks County,-47.0,-26.0,-13.0,-19.0,-39.0,12.0
2020-03-29,Indiana,Henry County,-32.0,-19.0,,-28.0,-31.0,21.0
2020-03-29,Indiana,Howard County,-56.0,-36.0,,,-47.0,14.0
2020-03-29,Indiana,Huntington County,-47.0,-29.0,,-46.0,-34.0,21.0
2020-03-29,Indiana,Jackson County,-24.0,-55.0,,-6.0,-41.0,22.0
2020-03-29,Indiana,Jasper County,-44.0,-24.0,,-22.0,-33.0,15.0
2020-03-29,Indiana,Jay County,-40.0,-35.0,,,-22.0,
2020-03-29,Indiana,Jefferson County,-37.0,-1.0,,,-23.0,14.0
2020-03-29,Indiana,Jennings County,-26.0,-11.0,,,-37.0,12.0
2020-03-29,Indiana,Johnson County,-51.0,-22.0,-5.0,-24.0,-37.0,11.0
2020-03-29,Indiana,Knox County,-44.0,-15.0,,,-31.0,14.0
2020-03-29,Indiana,Kosciusko County,-52.0,-24.0,,,-33.0,23.0
2020-03-29,Indiana,LaGrange County,-70.0,-25.0,-46.0,-32.0,-36.0,9.0
2020-03-29,Indiana,LaPorte County,-49.0,-24.0,-23.0,-43.0,-32.0,10.0
